Timestamp,Function,Best_Fitness,w,c1,c2
2026-05-24 12:07:52,sphere,0.04177692401646128,0.4,1.0,3.0
2026-05-24 12:07:52,rastrigin,81.36621884102308,0.4,3.0,1.0
2026-05-24 12:07:52,rosenbrock,29.81901521746664,0.4,1.0,3.0
2026-05-24 12:07:52,ackley,1.9453880354623831,0.9,1.0,1.0
2026-05-24 12:57:47,sphere,1.1406389895836515e-77,0.525,2.0,1.0
2026-05-24 12:57:47,rastrigin,0.9949590821027527,0.525,3.0,1.0
2026-05-24 12:57:47,rosenbrock,0.28477316393495555,0.65,1.0,2.0
2026-05-24 12:57:47,ackley,3.9968028886505635e-15,0.4,1.0,2.0
2026-05-24 13:00:26,sphere,2.3494888024212693e-94,0.525,1.0,1.0
2026-05-24 13:00:26,rastrigin,2.842170943040401e-14,0.525,1.375,2.5
2026-05-24 13:00:26,rosenbrock,0.00028112870699482104,0.525,2.5,1.375
2026-05-24 13:00:26,ackley,3.9968028886505635e-15,0.4,1.0,2.125
2026-05-24 13:01:08,sphere,3.342722839052604e-182,0.4,1.0,1.0
2026-05-24 13:01:08,rastrigin,0.0,0.4,1.0,1.0
2026-05-24 13:01:08,rosenbrock,0.0,0.4,1.0,1.0
2026-05-24 13:01:08,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-24 13:02:36,sphere,7.703001285887608e-103,0.4,1.375,1.375
2026-05-24 13:02:36,rastrigin,0.00018975956784572645,0.775,1.75,1.375
2026-05-24 13:02:36,rosenbrock,0.0077542641220770805,0.4,1.0,2.5
2026-05-24 13:02:36,ackley,3.9968028886505635e-15,0.4,1.0,2.125
2026-05-24 13:06:29,sphere,1.109073801924897e-21,0.775,1.375,1.0
2026-05-24 13:06:29,rastrigin,34.87302589643758,0.4,2.5,1.0
2026-05-24 13:06:29,rosenbrock,1.8359785498484777,0.65,1.0,1.75
2026-05-24 13:06:29,ackley,3.9048179489853396e-07,0.65,2.5,1.0
2026-05-24 13:10:21,sphere,3.279813943560291e-103,0.4,1.375,1.375
2026-05-24 13:10:21,rastrigin,2.9842794901924208e-12,0.65,2.5,1.0
2026-05-24 13:10:21,rosenbrock,0.003146625980670635,0.4,1.75,2.125
2026-05-24 13:10:21,ackley,4.440892098500626e-16,0.65,2.125,1.0
2026-05-24 18:18:54,sphere,2.5729318022987506e-40,0.4,2.0,1.5
2026-05-24 18:18:54,rastrigin,3.1668958775642437,0.65,2.0,1.5
2026-05-24 18:18:54,rosenbrock,1.0539704671300747,0.65,2.0,2.0
2026-05-24 18:18:54,ackley,3.9968028886505635e-15,0.4,1.5,2.0
2026-05-24 18:20:08,sphere,1.1456443806378491e-35,0.65,1.0,1.0
2026-05-24 18:20:08,rastrigin,2.9852528965058127,0.4,2.5,1.75
2026-05-24 18:20:08,rosenbrock,2.8242780579414393,0.65,1.75,1.75
2026-05-24 18:20:08,ackley,3.9968028886505635e-15,0.65,1.0,1.0
2026-05-24 18:20:28,sphere,7.113184964208548e-37,0.65,1.0,1.0
2026-05-24 18:20:28,rastrigin,1.9909431617448803,0.65,2.5,1.0
2026-05-24 18:20:28,rosenbrock,0.40980052302604897,0.65,1.0,1.0
2026-05-24 18:20:28,ackley,7.549516567451064e-15,0.4,1.75,1.75
2026-05-24 18:20:43,sphere,1.3869793716409709e-108,0.4,1.0,1.0
2026-05-24 18:20:43,rastrigin,0.0,0.4,1.0,1.0
2026-05-24 18:20:43,rosenbrock,0.0,0.4,1.0,1.75
2026-05-24 18:20:43,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-24 18:20:52,sphere,5.6646049054113e-37,0.65,1.0,1.0
2026-05-24 18:20:52,rastrigin,1.9939826007176578,0.4,2.5,1.75
2026-05-24 18:20:52,rosenbrock,1.137617368288743,0.4,1.75,1.75
2026-05-24 18:20:52,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-24 18:21:15,sphere,1.0251829345895067e-05,0.65,2.5,1.0
2026-05-24 18:21:15,rastrigin,55.032310409307144,0.65,1.75,1.0
2026-05-24 18:21:15,rosenbrock,27.29413925967097,0.65,2.5,1.0
2026-05-24 18:21:15,ackley,0.005349168548342664,0.65,2.5,1.0
2026-05-24 18:32:37,sphere,2.8799357642881637e-60,0.65,1.0,1.0
2026-05-24 18:32:37,rastrigin,0.9949590587641666,0.4,1.75,2.5
2026-05-24 18:32:37,rosenbrock,0.10706249444599808,0.65,1.0,1.75
2026-05-24 18:32:37,ackley,3.9968028886505635e-15,0.65,1.0,1.0
2026-05-24 18:33:48,sphere,2.922415616427039e-60,0.65,1.0,1.0
2026-05-24 18:33:48,rastrigin,2.984890007731323,0.4,2.5,1.75
2026-05-24 18:33:48,rosenbrock,0.12046016452157518,0.65,1.0,1.75
2026-05-24 18:33:48,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-24 18:34:19,sphere,2.9524662318236875e-177,0.4,1.0,1.0
2026-05-24 18:34:19,rastrigin,0.0,0.4,1.0,1.0
2026-05-24 18:34:19,rosenbrock,0.0,0.4,1.0,1.0
2026-05-24 18:34:19,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-24 18:34:33,sphere,2.5798540697476005e-61,0.65,1.0,1.0
2026-05-24 18:34:33,rastrigin,1.9899181141889102,0.65,1.0,2.5
2026-05-24 18:34:33,rosenbrock,0.1377568918803937,0.4,1.0,2.5
2026-05-24 18:34:33,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-24 18:35:09,sphere,6.21659368569339e-11,0.65,2.5,1.0
2026-05-24 18:35:09,rastrigin,71.21140248964724,0.65,1.75,1.0
2026-05-24 18:35:09,rosenbrock,10.662269080283068,0.65,1.0,2.5
2026-05-24 18:35:09,ackley,0.0011439941257731512,0.4,2.5,1.75
2026-05-25 10:19:18,sphere,2.313978478116869e-177,0.4,1.0,1.0
2026-05-25 10:19:18,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:19:18,rosenbrock,0.0,0.4,1.0,1.75
2026-05-25 10:19:18,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:19:34,sphere,2.5305211599038865e-60,0.65,1.0,1.0
2026-05-25 10:19:34,rastrigin,1.989918114188228,0.65,1.75,1.75
2026-05-25 10:19:34,rosenbrock,0.35989521086958454,0.65,1.0,1.75
2026-05-25 10:19:34,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:20:15,sphere,3.2530559217229063e-11,0.65,2.5,1.0
2026-05-25 10:20:15,rastrigin,41.35020336366932,0.4,2.5,1.0
2026-05-25 10:20:15,rosenbrock,27.8809105294069,0.65,1.0,1.75
2026-05-25 10:20:15,ackley,0.0007987120686050453,0.65,1.75,1.75
2026-05-25 10:20:33,sphere,8.74623315871727e-179,0.4,1.0,1.0
2026-05-25 10:20:33,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:20:33,rosenbrock,0.0,0.4,1.0,1.75
2026-05-25 10:20:33,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:20:48,sphere,1.0575052790005768e-60,0.65,1.0,1.0
2026-05-25 10:20:48,rastrigin,1.9899181356874607,0.4,1.75,2.5
2026-05-25 10:20:48,rosenbrock,0.01629798424617255,0.4,1.75,1.75
2026-05-25 10:20:48,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:21:31,sphere,1.2452639058320013e-10,0.65,2.5,1.0
2026-05-25 10:21:31,rastrigin,48.96407603744913,0.4,2.5,1.0
2026-05-25 10:21:31,rosenbrock,22.609310026392112,0.4,1.0,2.5
2026-05-25 10:21:31,ackley,0.011193937017968114,0.65,2.5,1.0
2026-05-25 10:24:14,sphere,1.2443161139382484e-177,0.4,1.0,1.0
2026-05-25 10:24:14,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:24:14,rosenbrock,0.0,0.4,1.0,1.75
2026-05-25 10:24:14,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:24:31,sphere,2.268603673678463e-61,0.4,1.75,1.75
2026-05-25 10:24:31,rastrigin,0.9949591574912375,0.4,2.5,1.0
2026-05-25 10:24:31,rosenbrock,0.015255691087275355,0.65,1.75,1.75
2026-05-25 10:24:31,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:25:15,sphere,1.860757907293141e-10,0.65,2.5,1.0
2026-05-25 10:25:15,rastrigin,46.50997190645282,0.4,2.5,1.0
2026-05-25 10:25:15,rosenbrock,5.172630678761827,0.4,1.0,2.5
2026-05-25 10:25:15,ackley,6.111465738145583e-05,0.65,2.5,1.0
2026-05-25 10:25:45,sphere,1.178976511952797e-176,0.4,1.0,1.0
2026-05-25 10:25:45,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:25:45,rosenbrock,0.0,0.4,1.0,1.0
2026-05-25 10:25:45,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:26:02,sphere,1.5657776637591616e-60,0.65,1.0,1.0
2026-05-25 10:26:02,rastrigin,2.984879335695638,0.4,1.75,2.5
2026-05-25 10:26:02,rosenbrock,0.513364286456981,0.65,2.5,1.0
2026-05-25 10:26:02,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:26:43,sphere,1.1069238683485203e-10,0.65,2.5,1.0
2026-05-25 10:26:43,rastrigin,40.52659575253381,0.65,2.5,1.0
2026-05-25 10:26:43,rosenbrock,25.834826839689303,0.65,2.5,1.0
2026-05-25 10:26:43,ackley,0.0006691274633614519,0.65,1.75,1.75
2026-05-25 10:31:55,sphere,5.281569852554008e-59,0.65,1.0,1.0
2026-05-25 10:31:55,rastrigin,1.9900060506602983,0.65,2.5,1.0
2026-05-25 10:31:55,rosenbrock,0.02066821520062926,0.4,1.75,1.75
2026-05-25 10:31:55,ackley,3.9968028886505635e-15,0.65,1.0,1.75
2026-05-25 10:33:05,sphere,2.868761729440343e-60,0.65,1.0,1.0
2026-05-25 10:33:05,rastrigin,0.9949607693790199,0.4,1.75,2.5
2026-05-25 10:33:05,rosenbrock,0.0843209205802379,0.65,1.0,1.75
2026-05-25 10:33:05,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:33:51,sphere,3.179396926101824e-59,0.4,1.75,1.75
2026-05-25 10:33:51,rastrigin,2.9848771712798907,0.4,2.5,1.75
2026-05-25 10:33:51,rosenbrock,0.9012591083179562,0.65,1.0,1.75
2026-05-25 10:33:51,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:34:38,sphere,6.905135737650902e-59,0.4,1.75,1.75
2026-05-25 10:34:38,rastrigin,1.9899350630439727,0.4,2.5,1.0
2026-05-25 10:34:38,rosenbrock,0.028537185772765438,0.4,1.0,2.5
2026-05-25 10:34:38,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:35:02,sphere,7.351132139957352e-62,0.65,1.0,1.0
2026-05-25 10:35:02,rastrigin,2.984878813597902,0.4,2.5,1.75
2026-05-25 10:35:02,rosenbrock,0.6807330129280745,0.4,1.75,2.5
2026-05-25 10:35:02,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:35:26,sphere,3.832111457143582e-64,0.4,1.75,1.75
2026-05-25 10:35:26,rastrigin,1.9899186207070159,0.65,1.75,1.75
2026-05-25 10:35:26,rosenbrock,1.548465260071613,0.4,1.0,2.5
2026-05-25 10:35:26,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:36:17,sphere,3.208548192658667e-62,0.4,1.75,1.75
2026-05-25 10:36:17,rastrigin,2.9848771712813544,0.65,2.5,1.0
2026-05-25 10:36:17,rosenbrock,0.32141006792785176,0.65,1.0,1.75
2026-05-25 10:36:17,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:41:29,sphere,3.727310031799375e-61,0.65,1.0,1.0
2026-05-25 10:41:29,rastrigin,0.26219807783395765,0.65,2.5,1.75
2026-05-25 10:41:29,rosenbrock,0.0005111065606526939,0.65,1.0,2.5
2026-05-25 10:41:29,ackley,3.9968028886505635e-15,0.65,1.0,1.75
2026-05-25 10:42:53,sphere,4.277062867681055e-61,0.65,1.0,1.0
2026-05-25 10:42:53,rastrigin,2.9848771712798907,0.65,1.75,1.75
2026-05-25 10:42:53,rosenbrock,3.1584345398030065,0.65,1.75,1.75
2026-05-25 10:42:53,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 10:43:31,sphere,2.2294666046899345e-35,0.4,1.75,1.75
2026-05-25 10:43:31,rastrigin,2.985424792473765,0.4,2.5,1.0
2026-05-25 10:43:31,rosenbrock,1.5337255215038759,0.65,2.5,1.0
2026-05-25 10:43:31,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:43:58,sphere,2.8917538525021248e-36,0.65,1.0,1.0
2026-05-25 10:43:58,rastrigin,2.9986469140204832,0.65,2.5,1.0
2026-05-25 10:43:58,rosenbrock,0.001160624180623946,0.65,1.0,2.5
2026-05-25 10:43:58,ackley,7.549516567451064e-15,0.4,1.75,1.75
2026-05-25 10:44:12,sphere,6.759410807790638e-37,0.4,1.75,1.75
2026-05-25 10:44:12,rastrigin,1.9899258280858731,0.4,2.5,1.0
2026-05-25 10:44:12,rosenbrock,0.00031257957432238756,0.65,2.5,1.0
2026-05-25 10:44:12,ackley,7.549516567451064e-15,0.4,1.75,1.75
2026-05-25 10:49:28,sphere,9.89265712164081e-37,0.65,1.0,1.0
2026-05-25 10:49:28,rastrigin,4.974796598893988,0.65,2.5,1.0
2026-05-25 10:49:28,rosenbrock,1.152576402902548,0.65,1.75,1.75
2026-05-25 10:49:28,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:49:57,sphere,9.516721297773651e-36,0.65,1.0,1.0
2026-05-25 10:49:57,rastrigin,1.990118356705338,0.4,2.5,1.0
2026-05-25 10:49:57,rosenbrock,1.835967925618955,0.4,1.75,2.5
2026-05-25 10:49:57,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:50:09,sphere,4.851222256900121e-109,0.4,1.0,1.0
2026-05-25 10:50:09,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:50:09,rosenbrock,1.1093356479670479e-29,0.4,1.0,1.75
2026-05-25 10:50:09,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:50:19,sphere,2.6314261203742957e-37,0.65,1.0,1.0
2026-05-25 10:50:19,rastrigin,3.979836233628447,0.65,1.75,1.75
2026-05-25 10:50:19,rosenbrock,0.96802218189805,0.65,1.75,1.75
2026-05-25 10:50:19,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:50:47,sphere,1.0859254368712256e-05,0.65,2.5,1.0
2026-05-25 10:50:47,rastrigin,75.2097396384356,0.65,1.75,1.75
2026-05-25 10:50:47,rosenbrock,49.65210509929834,0.65,1.75,1.75
2026-05-25 10:50:47,ackley,0.017325170175880533,0.65,1.75,1.75
2026-05-25 10:51:14,sphere,1.5944376054255421e-108,0.4,1.0,1.0
2026-05-25 10:51:14,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:51:14,rosenbrock,1.0869552938143404e-22,0.4,1.75,1.0
2026-05-25 10:51:14,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:51:35,sphere,4.1379693089289467e-35,0.65,1.0,1.0
2026-05-25 10:51:35,rastrigin,3.980123380324784,0.4,2.5,1.0
2026-05-25 10:51:35,rosenbrock,0.050230742509102456,0.65,1.0,2.5
2026-05-25 10:51:35,ackley,3.9968028886505635e-15,0.65,1.0,1.0
2026-05-25 10:52:30,sphere,2.18039793652208e-05,0.65,2.5,1.0
2026-05-25 10:52:30,rastrigin,46.12394459516079,0.4,2.5,1.0
2026-05-25 10:52:30,rosenbrock,27.930824022180065,0.65,1.0,1.75
2026-05-25 10:52:30,ackley,0.017389306474044464,0.4,1.0,2.5
2026-05-25 10:53:13,sphere,7.088483047852448e-108,0.4,1.0,1.0
2026-05-25 10:53:13,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:53:13,rosenbrock,2.885732077388983e-26,0.4,1.0,1.75
2026-05-25 10:53:13,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:53:23,sphere,1.9016017990409848e-35,0.4,1.75,1.75
2026-05-25 10:53:23,rastrigin,1.9899318920162585,0.4,2.5,1.75
2026-05-25 10:53:23,rosenbrock,0.6440351552217332,0.4,2.5,1.75
2026-05-25 10:53:23,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:53:50,sphere,2.529924119063561e-06,0.65,2.5,1.0
2026-05-25 10:53:50,rastrigin,49.9786307648111,0.4,2.5,1.0
2026-05-25 10:53:50,rosenbrock,77.54819919395126,0.65,1.0,1.75
2026-05-25 10:53:50,ackley,0.969901810327269,0.4,2.5,1.75
2026-05-25 10:55:26,sphere,1.1600112675395084e-107,0.4,1.0,1.0
2026-05-25 10:55:26,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:55:26,rosenbrock,1.4805440076801102e-27,0.4,1.0,1.0
2026-05-25 10:55:26,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:55:36,sphere,8.035794905834622e-37,0.65,1.0,1.0
2026-05-25 10:55:36,rastrigin,1.9899181438805442,0.65,2.5,1.0
2026-05-25 10:55:36,rosenbrock,1.0407187325028766,0.65,1.0,1.75
2026-05-25 10:55:36,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:56:04,sphere,7.193752548923754e-06,0.65,2.5,1.0
2026-05-25 10:56:04,rastrigin,31.00301203705584,0.4,2.5,1.0
2026-05-25 10:56:04,rosenbrock,76.94176719956941,0.65,2.5,1.0
2026-05-25 10:56:04,ackley,0.0017414405968776414,0.65,2.5,1.0
2026-05-25 10:56:38,sphere,6.968252671739408e-110,0.4,1.0,1.0
2026-05-25 10:56:38,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 10:56:38,rosenbrock,4.437342591868191e-31,0.4,1.0,1.75
2026-05-25 10:56:38,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 10:56:48,sphere,6.638956674437083e-37,0.4,1.75,1.75
2026-05-25 10:56:48,rastrigin,2.0868161059402865,0.65,2.5,1.0
2026-05-25 10:56:48,rosenbrock,2.086805735039234,0.4,2.5,1.75
2026-05-25 10:56:48,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 10:57:12,sphere,5.835107981449047e-06,0.65,2.5,1.0
2026-05-25 10:57:12,rastrigin,66.88124823953802,0.65,2.5,1.0
2026-05-25 10:57:12,rosenbrock,22.625636285402386,0.4,1.0,2.5
2026-05-25 10:57:12,ackley,0.005877398107874132,0.65,2.5,1.0
2026-05-25 11:03:49,sphere,6.018235308270945e-109,0.4,1.0,1.0
2026-05-25 11:03:49,rastrigin,0.0,0.4,1.0,1.75
2026-05-25 11:03:49,rosenbrock,1.0395959110402611e-22,0.4,1.0,2.5
2026-05-25 11:03:49,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 11:03:54,sphere,5.659084256305908e-35,0.65,1.0,1.0
2026-05-25 11:03:54,rastrigin,1.9926814310233567,0.4,2.5,1.75
2026-05-25 11:03:54,rosenbrock,1.8359679249713754,0.65,2.5,1.0
2026-05-25 11:03:54,ackley,3.9968028886505635e-15,0.65,1.75,1.0
2026-05-25 11:04:07,sphere,1.0474116225228306e-05,0.65,2.5,1.0
2026-05-25 11:04:07,rastrigin,60.076032531667835,0.4,2.5,1.0
2026-05-25 11:04:07,rosenbrock,26.825400191974207,0.65,2.5,1.0
2026-05-25 11:04:07,ackley,0.010824176974967958,0.65,2.5,1.0
2026-05-25 12:56:38,sphere,2.724662087002135e-37,0.65,1.0,1.0
2026-05-25 12:56:38,rastrigin,2.006502180292742,0.65,2.5,1.0
2026-05-25 12:56:38,rosenbrock,1.3134099821837735,0.65,1.0,2.5
2026-05-25 12:56:38,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 13:11:37,sphere,9.149565684367953e-63,0.4,1.75,1.75
2026-05-25 13:11:37,rastrigin,2.9848771979657727,0.4,1.75,2.5
2026-05-25 13:11:37,rosenbrock,0.23663469397792408,0.4,1.75,2.5
2026-05-25 13:11:37,ackley,3.9968028886505635e-15,0.4,1.0,2.5
2026-05-25 13:12:21,sphere,1.5915650127608187e-148,0.4,1.0,1.0
2026-05-25 13:12:21,rastrigin,0.0,0.65,1.75,1.75
2026-05-25 13:12:21,rosenbrock,0.0012535666529933766,0.65,1.75,1.75
2026-05-25 13:12:21,ackley,4.440892098500626e-16,0.4,1.75,1.0
2026-05-25 13:12:35,sphere,7.331002049779008e-89,0.4,1.0,1.0
2026-05-25 13:12:35,rastrigin,0.0,0.4,1.75,1.75
2026-05-25 13:12:35,rosenbrock,0.1901690803124332,0.65,1.75,1.75
2026-05-25 13:12:35,ackley,4.440892098500626e-16,0.4,1.0,1.75
2026-05-25 13:12:58,sphere,5.200372169601239e-53,0.4,1.0,1.75
2026-05-25 13:12:58,rastrigin,2.379501059805733,0.4,1.75,2.5
2026-05-25 13:12:58,rosenbrock,0.13770141760527022,0.4,2.5,1.0
2026-05-25 13:12:58,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 13:13:33,sphere,4.454145949001228e-39,0.65,1.0,1.0
2026-05-25 13:13:33,rastrigin,2.6223673996864534,0.65,2.5,1.0
2026-05-25 13:13:33,rosenbrock,0.15157940545491666,0.4,2.5,1.75
2026-05-25 13:13:33,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 13:14:26,sphere,2.0912452053123033e-36,0.65,1.0,1.0
2026-05-25 13:14:26,rastrigin,3.9798583065449833,0.4,2.5,1.0
2026-05-25 13:14:26,rosenbrock,0.2153176341419839,0.4,2.5,1.75
2026-05-25 13:14:26,ackley,7.549516567451064e-15,0.4,1.75,1.75
2026-05-25 13:22:48,sphere,7.579330158347053e-109,0.4,1.0,1.0
2026-05-25 13:22:48,rastrigin,0.0,0.4,1.0,1.0
2026-05-25 13:22:48,rosenbrock,4.871659823998935e-27,0.4,1.0,1.75
2026-05-25 13:22:48,ackley,4.440892098500626e-16,0.4,1.0,1.0
2026-05-25 13:22:54,sphere,1.4013748186306763e-36,0.65,1.0,1.0
2026-05-25 13:22:54,rastrigin,2.99708054876875,0.65,2.5,1.0
2026-05-25 13:22:54,rosenbrock,1.3957877967448549,0.65,1.0,1.75
2026-05-25 13:22:54,ackley,3.9968028886505635e-15,0.4,1.75,1.75
2026-05-25 13:23:20,sphere,1.0876788216476159e-05,0.65,2.5,1.0
2026-05-25 13:23:20,rastrigin,82.24773928803373,0.65,2.5,1.0
2026-05-25 13:23:20,rosenbrock,20.154238553467497,0.65,2.5,1.0
2026-05-25 13:23:20,ackley,0.003326557380266326,0.65,2.5,1.0
2026-05-25 13:31:16,sphere,1.448136601207222e-35,0.4,1.75,1.75
2026-05-25 13:31:16,rastrigin,1.9899182323333804,0.65,2.5,1.0
2026-05-25 13:31:16,rosenbrock,0.1212044138233668,0.4,1.75,2.5
2026-05-25 13:31:16,ackley,7.549516567451064e-15,0.65,1.75,1.0
